dispatching_base_num,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,SR_Flag
B01536,11/1/2019 10:09,11/1/2019 10:33,264,167,
B01537,11/1/2019 10:15,11/1/2019 10:28,264,264,
B01537,11/1/2019 10:00,11/1/2019 10:13,264,264,
B01537,11/1/2019 10:40,11/1/2019 10:53,264,264,
B01537,11/1/2019 10:52,11/1/2019 11:05,264,264,
B01546,11/1/2019 10:25,11/1/2019 10:50,264,264,
B01546,11/1/2019 10:00,11/1/2019 10:20,264,264,
B01546,11/1/2019 10:00,11/1/2019 10:10,264,264,
B01546,11/1/2019 10:40,11/1/2019 11:30,264,264,
B01546,11/1/2019 10:00,11/1/2019 10:20,264,264,
B01553,11/1/2019 10:37,11/1/2019 10:41,264,197,
B01553,11/1/2019 10:37,11/1/2019 10:51,264,130,
B01553,11/1/2019 10:20,11/1/2019 10:28,264,258,
B01553,11/1/2019 10:07,11/1/2019 10:10,264,63,
B01553,11/1/2019 10:57,11/1/2019 11:01,264,180,
B01553,11/1/2019 10:54,11/1/2019 10:58,264,258,
B01553,11/1/2019 10:11,11/1/2019 10:16,264,180,
B01553,11/1/2019 10:45,11/1/2019 10:52,264,61,
B01553,11/1/2019 10:15,11/1/2019 10:18,264,216,
B01559,11/1/2019 10:25,11/1/2019 11:03,264,264,
B01559,11/1/2019 10:33,11/1/2019 10:45,264,264,
B01559,11/1/2019 10:05,11/1/2019 10:17,264,264,
B01559,11/1/2019 10:50,11/1/2019 11:07,264,264,
B01559,11/1/2019 10:15,11/1/2019 10:38,264,264,
B01559,11/1/2019 10:00,11/1/2019 10:12,264,264,
B01559,11/1/2019 10:38,11/1/2019 11:26,264,264,
B01559,11/1/2019 10:10,11/1/2019 10:22,264,264,
B01559,11/1/2019 10:28,11/1/2019 10:40,264,264,
B01559,11/1/2019 10:20,11/1/2019 10:38,264,264,
B01559,11/1/2019 10:23,11/1/2019 10:35,264,264,
B01559,11/1/2019 10:43,11/1/2019 10:55,264,264,
B01559,11/1/2019 10:45,11/1/2019 11:02,264,264,
B01568,11/1/2019 10:25,11/1/2019 10:45,82,95,
B01568,11/1/2019 10:32,11/1/2019 10:47,82,83,
B01568,11/1/2019 10:52,11/1/2019 11:01,56,56,
B01568,11/1/2019 10:57,11/1/2019 11:10,56,56,
B01601,11/1/2019 10:23,11/1/2019 10:34,264,264,
B01601,11/1/2019 10:18,11/1/2019 10:25,264,264,
B01601,11/1/2019 10:36,11/1/2019 10:58,264,264,
B01601,11/1/2019 10:05,11/1/2019 10:18,264,264,
B01601,11/1/2019 10:24,11/1/2019 10:39,264,264,
B01601,11/1/2019 10:32,11/1/2019 10:47,264,264,
B01601,11/1/2019 10:25,11/1/2019 10:34,264,264,
B01601,11/1/2019 10:58,11/1/2019 11:10,264,264,
B01601,11/1/2019 10:50,11/1/2019 10:58,264,264,
B01601,11/1/2019 10:07,11/1/2019 10:18,264,264,
B01601,11/1/2019 10:37,11/1/2019 10:59,264,264,
B01601,11/1/2019 10:19,11/1/2019 10:46,264,264,
B01606,11/1/2019 10:43,11/1/2019 10:46,264,14,
B01606,11/1/2019 10:53,11/1/2019 11:03,264,22,
B01606,11/1/2019 10:32,11/1/2019 10:48,264,227,
B01606,11/1/2019 10:34,11/1/2019 10:39,264,227,
B01606,11/1/2019 10:43,11/1/2019 10:47,264,227,
B01606,11/1/2019 10:57,11/1/2019 11:01,264,14,
B01625,11/1/2019 10:05,11/1/2019 10:21,264,264,
B01625,11/1/2019 10:29,11/1/2019 10:49,264,264,
B01625,11/1/2019 10:12,11/1/2019 10:25,264,264,
B01626,11/1/2019 10:16,11/1/2019 10:24,264,124,
B01626,11/1/2019 10:22,11/1/2019 10:36,264,191,
B01626,11/1/2019 10:44,11/1/2019 11:09,264,95,
B01626,11/1/2019 10:16,11/1/2019 10:29,264,197,
B01626,11/1/2019 10:45,11/1/2019 10:58,264,95,
B01626,11/1/2019 10:59,11/1/2019 11:29,264,53,
B01626,11/1/2019 10:11,11/1/2019 10:22,264,10,
B01626,11/1/2019 10:38,11/1/2019 10:47,264,215,
B01626,11/1/2019 10:37,11/1/2019 10:51,264,258,
B01626,11/1/2019 10:23,11/1/2019 10:32,264,215,
B01626,11/1/2019 10:38,11/1/2019 10:48,264,130,
B01626,11/1/2019 10:48,11/1/2019 12:15,264,130,
B01626,11/1/2019 10:40,11/1/2019 10:45,264,130,
B01626,11/1/2019 10:36,11/1/2019 11:04,264,203,
B01626,11/1/2019 10:36,11/1/2019 10:48,264,130,
B01626,11/1/2019 10:52,11/1/2019 10:57,264,197,
B01626,11/1/2019 10:07,11/1/2019 10:16,264,129,
B01626,11/1/2019 10:27,11/1/2019 10:37,264,121,
B01626,11/1/2019 10:41,11/1/2019 10:50,264,102,
B01626,11/1/2019 10:23,11/1/2019 10:26,264,130,
B01626,11/1/2019 10:30,11/1/2019 10:37,264,121,
B01626,11/1/2019 10:35,11/1/2019 10:47,264,197,
B01626,11/1/2019 10:21,11/1/2019 10:31,264,205,
B01626,11/1/2019 10:53,11/1/2019 10:58,264,122,
B01626,11/1/2019 10:10,11/1/2019 10:19,264,121,
B01626,11/1/2019 10:33,11/1/2019 10:41,264,215,
B01626,11/1/2019 10:12,11/1/2019 10:15,264,130,
B01626,11/1/2019 10:42,11/1/2019 10:52,264,180,
B01626,11/1/2019 10:53,11/1/2019 11:15,264,197,
B01626,11/1/2019 10:49,11/1/2019 10:55,264,215,
B01626,11/1/2019 10:31,11/1/2019 10:35,264,215,
B01626,11/1/2019 10:45,11/1/2019 10:50,264,130,
B01626,11/1/2019 10:36,11/1/2019 10:48,264,130,
B01626,11/1/2019 10:26,11/1/2019 10:34,264,134,
B01626,11/1/2019 10:56,11/1/2019 11:00,264,28,
B01626,11/1/2019 10:05,11/1/2019 10:34,264,121,
B01629,11/1/2019 10:30,11/1/2019 10:36,39,39,
B01629,11/1/2019 10:52,11/1/2019 11:10,222,89,
B01629,11/1/2019 10:24,11/1/2019 10:29,123,29,
B01629,11/1/2019 10:44,11/1/2019 10:59,29,123,
B01639,11/1/2019 10:46,11/1/2019 11:04,264,42,
B01639,11/1/2019 10:16,11/1/2019 10:39,264,18,
B01639,11/1/2019 10:04,11/1/2019 10:16,264,166,
B01639,11/1/2019 10:06,11/1/2019 10:11,264,41,
B01639,11/1/2019 10:25,11/1/2019 10:31,264,244,
B01639,11/1/2019 10:36,11/1/2019 10:44,264,159,
B01639,11/1/2019 10:59,11/1/2019 11:15,264,244,
B01639,11/1/2019 10:00,11/1/2019 10:25,264,169,
B01639,11/1/2019 10:44,11/1/2019 10:51,264,244,
B01639,11/1/2019 10:22,11/1/2019 10:39,264,69,
B01639,11/1/2019 10:38,11/1/2019 11:02,264,244,
B01639,11/1/2019 10:23,11/1/2019 10:26,264,254,
B01639,11/1/2019 10:00,11/1/2019 11:02,264,116,
B01639,11/1/2019 10:10,11/1/2019 10:21,264,244,
B01639,11/1/2019 10:31,11/1/2019 10:34,264,169,
B01639,11/1/2019 10:32,11/1/2019 10:55,264,50,
B01644,11/1/2019 10:45,11/1/2019 11:32,264,264,
B01644,11/1/2019 10:00,11/1/2019 10:47,264,264,
B01644,11/1/2019 10:00,11/1/2019 12:50,264,264,
B01644,11/1/2019 10:30,11/1/2019 11:26,264,264,
B01644,11/1/2019 10:00,11/1/2019 15:00,264,264,
B01651,11/1/2019 10:11,11/1/2019 10:29,212,159,
B01651,11/1/2019 10:47,11/1/2019 11:18,166,240,
B01653,11/1/2019 10:23,11/1/2019 10:38,149,26,
B01653,11/1/2019 10:37,11/1/2019 10:51,55,150,
B01653,11/1/2019 10:28,11/1/2019 11:11,149,217,
B01653,11/1/2019 10:30,11/1/2019 10:58,210,29,
B01653,11/1/2019 10:23,11/1/2019 10:31,149,150,
B01653,11/1/2019 10:34,11/1/2019 11:09,150,55,
B01653,11/1/2019 10:02,11/1/2019 10:48,149,217,
B01653,11/1/2019 10:18,11/1/2019 10:30,149,29,
B01653,11/1/2019 10:39,11/1/2019 10:54,150,55,
B01653,11/1/2019 10:44,11/1/2019 11:29,86,76,
B01653,11/1/2019 10:07,11/1/2019 10:49,188,123,
B01653,11/1/2019 10:40,11/1/2019 10:56,165,108,
B01653,11/1/2019 10:44,11/1/2019 10:44,29,140,
B01653,11/1/2019 10:18,11/1/2019 10:51,89,55,
B01653,11/1/2019 10:04,11/1/2019 10:16,89,22,
B01653,11/1/2019 10:39,11/1/2019 11:21,55,140,
B01663,11/1/2019 10:20,11/1/2019 10:31,264,53,
B01663,11/1/2019 10:06,11/1/2019 10:10,264,129,
B01663,11/1/2019 10:34,11/1/2019 10:46,264,173,
B01663,11/1/2019 10:34,11/1/2019 10:39,264,129,
B01663,11/1/2019 10:17,11/1/2019 10:28,264,82,
B01663,11/1/2019 10:45,11/1/2019 11:00,264,56,
B01663,11/1/2019 10:33,11/1/2019 11:38,264,144,
B01663,11/1/2019 10:41,11/1/2019 11:01,264,157,
B01663,11/1/2019 10:05,11/1/2019 10:17,264,129,
B01663,11/1/2019 10:41,11/1/2019 11:02,264,192,
B01663,11/1/2019 10:07,11/1/2019 10:20,264,82,
B01663,11/1/2019 10:28,11/1/2019 10:35,264,82,
B01678,11/1/2019 10:17,11/1/2019 10:32,47,74,
B01679,11/1/2019 10:30,11/1/2019 10:43,264,264,
B01679,11/1/2019 10:45,11/1/2019 10:58,264,264,
B01679,11/1/2019 10:51,11/1/2019 11:30,264,264,
B01700,11/1/2019 10:59,11/1/2019 11:23,264,264,
B01700,11/1/2019 10:33,11/1/2019 10:56,264,264,
B01700,11/1/2019 10:23,11/1/2019 10:55,264,264,
B01710,11/1/2019 10:30,11/1/2019 11:01,264,264,
B01710,11/1/2019 10:26,11/1/2019 10:26,264,264,
B01710,11/1/2019 10:25,11/1/2019 10:25,264,264,
B01710,11/1/2019 10:09,11/1/2019 10:18,264,264,
B01710,11/1/2019 10:15,11/1/2019 11:12,264,264,
B01710,11/1/2019 10:41,11/1/2019 10:54,264,264,
B01710,11/1/2019 10:05,11/1/2019 10:14,264,264,
B01710,11/1/2019 10:42,11/1/2019 10:54,264,264,
B01710,11/1/2019 10:46,11/1/2019 11:41,264,264,
B01710,11/1/2019 10:02,11/1/2019 10:28,264,264,
B01710,11/1/2019 10:52,11/1/2019 11:03,264,264,
B01710,11/1/2019 10:28,11/1/2019 10:37,264,264,
B01710,11/1/2019 10:54,11/1/2019 11:38,264,264,
B01710,11/1/2019 10:35,11/1/2019 11:09,264,264,
B01710,11/1/2019 10:35,11/1/2019 11:38,264,264,
B01710,11/1/2019 10:47,11/1/2019 11:14,264,264,
B01710,11/1/2019 10:36,11/1/2019 10:58,264,264,
B01710,11/1/2019 10:25,11/1/2019 10:51,264,264,
B01710,11/1/2019 10:00,11/1/2019 10:21,264,264,
B01710,11/1/2019 10:11,11/1/2019 10:32,264,264,
B01710,11/1/2019 10:15,11/1/2019 10:33,264,264,
B01710,11/1/2019 10:46,11/1/2019 11:02,264,264,
B01710,11/1/2019 10:03,11/1/2019 10:16,264,264,
B01710,11/1/2019 10:26,11/1/2019 10:51,264,264,
B01710,11/1/2019 10:05,11/1/2019 10:07,264,264,
B01710,11/1/2019 10:53,11/1/2019 11:41,264,264,
B01710,11/1/2019 10:08,11/1/2019 11:10,264,264,
B01710,11/1/2019 10:03,11/1/2019 10:12,264,264,
B01710,11/1/2019 10:28,11/1/2019 10:46,264,264,
B01710,11/1/2019 10:34,11/1/2019 10:47,264,264,
B01710,11/1/2019 10:24,11/1/2019 11:17,264,264,
B01710,11/1/2019 10:09,11/1/2019 10:09,264,264,
B01710,11/1/2019 10:54,11/1/2019 11:09,264,264,
B01710,11/1/2019 10:22,11/1/2019 10:45,264,264,
B01710,11/1/2019 10:55,11/1/2019 11:20,264,264,
B01710,11/1/2019 10:27,11/1/2019 10:50,264,264,
B01710,11/1/2019 10:35,11/1/2019 11:30,264,264,
B01711,11/1/2019 10:19,11/1/2019 10:41,16,252,
B01711,11/1/2019 10:52,11/1/2019 11:40,252,121,
B01711,11/1/2019 10:02,11/1/2019 10:25,73,138,
B01711,11/1/2019 10:49,11/1/2019 11:10,92,92,
B01711,11/1/2019 10:43,11/1/2019 10:55,9,16,
B01711,11/1/2019 10:24,11/1/2019 10:35,92,92,
B01711,11/1/2019 10:37,11/1/2019 11:07,192,196,
B01711,11/1/2019 10:03,11/1/2019 10:41,92,226,
B01711,11/1/2019 10:21,11/1/2019 10:51,121,130,
B01711,11/1/2019 10:35,11/1/2019 11:02,95,92,
B01711,11/1/2019 10:33,11/1/2019 10:48,252,53,
B01711,11/1/2019 10:41,11/1/2019 10:55,252,252,
B01711,11/1/2019 10:19,11/1/2019 10:41,16,9,
B01711,11/1/2019 10:38,11/1/2019 10:56,92,171,
B01711,11/1/2019 10:08,11/1/2019 10:29,73,92,
B01711,11/1/2019 10:17,11/1/2019 10:40,73,95,
B01711,11/1/2019 10:51,11/1/2019 11:06,92,73,
B01711,11/1/2019 10:48,11/1/2019 11:08,92,92,
B01711,11/1/2019 10:19,11/1/2019 10:26,92,192,
B01711,11/1/2019 10:48,11/1/2019 12:09,171,92,
B01711,11/1/2019 10:35,11/1/2019 10:46,171,171,
B01711,11/1/2019 10:18,11/1/2019 10:54,171,146,
B01711,11/1/2019 10:07,11/1/2019 10:24,9,9,
B01711,11/1/2019 10:36,11/1/2019 10:59,252,92,
B01711,11/1/2019 10:43,11/1/2019 11:05,135,171,
B01717,11/1/2019 10:44,11/1/2019 10:53,264,74,
B01717,11/1/2019 10:10,11/1/2019 10:39,264,235,
B01717,11/1/2019 10:55,11/1/2019 11:08,264,126,
B01717,11/1/2019 10:28,11/1/2019 10:31,264,136,
B01717,11/1/2019 10:57,11/1/2019 11:10,264,20,
B01717,11/1/2019 10:14,11/1/2019 10:26,264,243,
B01717,11/1/2019 10:05,11/1/2019 10:18,264,94,
B01717,11/1/2019 10:35,11/1/2019 11:01,264,169,
B01717,11/1/2019 10:34,11/1/2019 10:37,264,242,
B01717,11/1/2019 10:26,11/1/2019 10:53,264,42,
B01717,11/1/2019 10:33,11/1/2019 10:49,264,247,
B01717,11/1/2019 10:56,11/1/2019 11:07,264,119,
B01717,11/1/2019 10:01,11/1/2019 10:10,264,69,
B01717,11/1/2019 10:30,11/1/2019 10:34,264,169,
B01717,11/1/2019 10:45,11/1/2019 10:52,264,247,
B01717,11/1/2019 10:18,11/1/2019 10:34,264,243,
B01717,11/1/2019 10:42,11/1/2019 10:52,264,243,
B01717,11/1/2019 10:09,11/1/2019 10:29,264,32,
B01717,11/1/2019 10:35,11/1/2019 10:56,264,167,
B01717,11/1/2019 10:31,11/1/2019 10:38,264,119,
B01717,11/1/2019 10:57,11/1/2019 11:22,264,18,
B01717,11/1/2019 10:43,11/1/2019 10:54,264,3,
B01717,11/1/2019 10:38,11/1/2019 10:47,264,127,
B01717,11/1/2019 10:52,11/1/2019 11:03,264,169,
B01717,11/1/2019 10:44,11/1/2019 10:53,264,241,
B01717,11/1/2019 10:30,11/1/2019 11:02,264,68,
B01717,11/1/2019 10:24,11/1/2019 10:45,264,127,
B01717,11/1/2019 10:11,11/1/2019 10:24,264,147,
B01717,11/1/2019 10:33,11/1/2019 10:37,264,18,
B01717,11/1/2019 10:55,11/1/2019 11:19,264,31,
B01717,11/1/2019 10:39,11/1/2019 10:44,264,169,
B01717,11/1/2019 10:55,11/1/2019 11:02,264,248,
B01717,11/1/2019 10:00,11/1/2019 10:12,264,47,
B01717,11/1/2019 10:37,11/1/2019 10:57,264,174,
B01717,11/1/2019 10:47,11/1/2019 11:06,264,174,
B01717,11/1/2019 10:32,11/1/2019 10:43,264,243,
B01717,11/1/2019 10:16,11/1/2019 10:32,264,185,
B01717,11/1/2019 10:12,11/1/2019 10:33,264,69,
B01717,11/1/2019 10:19,11/1/2019 10:37,264,174,
B01721,11/1/2019 10:41,11/1/2019 10:53,264,148,
B01721,11/1/2019 10:45,11/1/2019 10:58,264,228,
B01721,11/1/2019 10:06,11/1/2019 10:41,264,45,
B01721,11/1/2019 10:58,11/1/2019 11:13,264,80,
B01726,11/1/2019 10:05,11/1/2019 10:15,264,235,
B01726,11/1/2019 10:00,11/1/2019 10:08,264,169,
B01726,11/1/2019 10:22,11/1/2019 10:32,264,18,
B01726,11/1/2019 10:19,11/1/2019 10:25,264,169,
B01726,11/1/2019 10:14,11/1/2019 10:49,264,242,
B01726,11/1/2019 10:32,11/1/2019 10:35,264,159,
B01726,11/1/2019 10:09,11/1/2019 10:37,264,51,
B01726,11/1/2019 10:02,11/1/2019 10:14,264,169,
B01726,11/1/2019 10:03,11/1/2019 10:12,264,78,
B01726,11/1/2019 10:29,11/1/2019 10:54,264,248,
B01726,11/1/2019 10:15,11/1/2019 10:26,264,18,
B01726,11/1/2019 10:39,11/1/2019 10:53,264,247,
B01726,11/1/2019 10:03,11/1/2019 10:23,264,174,
B01726,11/1/2019 10:38,11/1/2019 10:57,264,241,
B01726,11/1/2019 10:17,11/1/2019 10:33,264,185,
B01726,11/1/2019 10:50,11/1/2019 10:58,264,242,
B01726,11/1/2019 10:55,11/1/2019 11:03,264,78,
B01730,11/1/2019 10:29,11/1/2019 10:39,264,231,
B01730,11/1/2019 10:30,11/1/2019 11:02,264,132,
B01730,11/1/2019 10:42,11/1/2019 11:23,264,1,
B01730,11/1/2019 10:19,11/1/2019 10:43,264,92,
B01730,11/1/2019 10:32,11/1/2019 11:12,264,265,
B01730,11/1/2019 10:11,11/1/2019 10:17,264,144,
B01730,11/1/2019 10:19,11/1/2019 11:01,264,1,
B01730,11/1/2019 10:09,11/1/2019 10:34,264,132,
B01730,11/1/2019 10:06,11/1/2019 10:34,264,74,
B01730,11/1/2019 10:28,11/1/2019 11:17,264,265,
B01730,11/1/2019 10:43,11/1/2019 11:27,264,21,
B01730,11/1/2019 10:56,11/1/2019 11:40,264,166,
B01730,11/1/2019 10:50,11/1/2019 11:33,264,216,
B01730,11/1/2019 10:07,11/1/2019 10:40,264,144,
B01730,11/1/2019 10:39,11/1/2019 11:20,264,43,
B01730,11/1/2019 10:38,11/1/2019 11:14,264,265,
B01751,11/1/2019 10:11,11/1/2019 10:30,264,264,
B01751,11/1/2019 10:50,11/1/2019 11:00,264,264,
B01751,11/1/2019 10:26,11/1/2019 10:35,264,264,
B01751,11/1/2019 10:51,11/1/2019 11:00,264,264,
B01751,11/1/2019 10:38,11/1/2019 11:21,264,264,
B01751,11/1/2019 10:38,11/1/2019 10:54,264,264,
B01751,11/1/2019 10:19,11/1/2019 10:32,264,264,
B01751,11/1/2019 10:56,11/1/2019 11:26,264,264,
B01751,11/1/2019 10:27,11/1/2019 11:03,264,264,
B01751,11/1/2019 10:37,11/1/2019 11:03,264,264,
B01751,11/1/2019 10:45,11/1/2019 11:14,264,264,
B01764,11/1/2019 10:43,11/1/2019 11:06,264,264,
B01768,11/1/2019 10:18,11/1/2019 10:29,264,143,
B01768,11/1/2019 10:26,11/1/2019 11:01,264,25,
B01768,11/1/2019 10:17,11/1/2019 10:45,264,263,
B01768,11/1/2019 10:58,11/1/2019 11:25,264,56,
B01768,11/1/2019 10:15,11/1/2019 10:21,264,137,
B01768,11/1/2019 10:56,11/1/2019 11:00,264,234,
B01768,11/1/2019 10:12,11/1/2019 10:19,264,41,
B01768,11/1/2019 10:38,11/1/2019 10:53,264,236,
B01768,11/1/2019 10:06,11/1/2019 10:20,264,41,
B01768,11/1/2019 10:27,11/1/2019 10:43,264,116,
B01768,11/1/2019 10:00,11/1/2019 10:15,264,142,
B01777,11/1/2019 10:44,11/1/2019 10:50,264,41,
B01777,11/1/2019 10:40,11/1/2019 10:47,264,244,
B01777,11/1/2019 10:25,11/1/2019 10:27,264,42,
B01777,11/1/2019 10:47,11/1/2019 10:59,264,75,
B01777,11/1/2019 10:29,11/1/2019 10:38,264,159,
B01803,11/1/2019 10:28,11/1/2019 11:27,264,264,
B01821,11/1/2019 10:02,11/1/2019 10:26,264,264,
B01821,11/1/2019 10:44,11/1/2019 11:08,264,264,
B01843,11/1/2019 10:26,11/1/2019 12:15,264,264,
B01843,11/1/2019 10:14,11/1/2019 12:23,264,264,
B01843,11/1/2019 10:18,11/1/2019 12:03,264,264,
B01843,11/1/2019 10:31,11/1/2019 11:38,264,264,
B01877,11/1/2019 10:37,11/1/2019 12:26,264,264,
B01877,11/1/2019 10:31,11/1/2019 11:02,264,264,
B01877,11/1/2019 10:31,11/1/2019 10:31,264,264,
B01877,11/1/2019 10:22,11/1/2019 12:10,264,264,
B01877,11/1/2019 10:12,11/1/2019 10:37,264,264,
B01877,11/1/2019 10:49,11/1/2019 11:33,264,264,
B01907,11/1/2019 10:02,11/1/2019 10:44,264,265,
B01907,11/1/2019 10:26,11/1/2019 12:07,264,43,
B01907,11/1/2019 10:11,11/1/2019 10:58,264,163,
B01907,11/1/2019 10:46,11/1/2019 11:31,264,101,
B01913,11/1/2019 10:39,11/1/2019 13:09,264,220,
B01913,11/1/2019 10:49,11/1/2019 11:32,264,265,
B01970,11/1/2019 10:50,11/1/2019 12:20,264,264,
B01980,11/1/2019 10:41,11/1/2019 11:00,264,264,
B01984,11/1/2019 10:21,11/1/2019 10:41,264,177,
B01984,11/1/2019 10:15,11/1/2019 10:54,264,22,
B01984,11/1/2019 10:14,11/1/2019 10:20,264,227,
B01984,11/1/2019 10:10,11/1/2019 10:21,264,144,
B01984,11/1/2019 10:52,11/1/2019 12:00,264,188,
B01984,11/1/2019 10:28,11/1/2019 11:08,264,123,
B01984,11/1/2019 10:09,11/1/2019 10:37,264,149,
B01984,11/1/2019 10:45,11/1/2019 11:49,264,144,
B01984,11/1/2019 10:34,11/1/2019 10:52,264,123,
B01984,11/1/2019 10:40,11/1/2019 11:10,264,155,
B01984,11/1/2019 10:45,11/1/2019 11:04,264,67,
B01984,11/1/2019 10:09,11/1/2019 10:43,264,148,
B01984,11/1/2019 10:14,11/1/2019 10:26,264,22,
B01984,11/1/2019 10:36,11/1/2019 11:20,264,92,
B01984,11/1/2019 10:39,11/1/2019 11:01,264,221,
B01984,11/1/2019 10:44,11/1/2019 11:18,264,148,
B01984,11/1/2019 10:49,11/1/2019 11:20,264,45,
B01984,11/1/2019 10:16,11/1/2019 10:29,264,135,
B01984,11/1/2019 10:35,11/1/2019 11:07,264,148,
B01984,11/1/2019 10:58,11/1/2019 11:17,264,256,
B01984,11/1/2019 10:42,11/1/2019 10:56,264,228,
B01984,11/1/2019 10:59,11/1/2019 11:11,264,95,
B01984,11/1/2019 10:02,11/1/2019 10:32,264,228,
B01984,11/1/2019 10:54,11/1/2019 11:04,264,26,
B01984,11/1/2019 10:49,11/1/2019 10:57,264,67,
B01984,11/1/2019 10:20,11/1/2019 10:56,264,171,
B01984,11/1/2019 10:26,11/1/2019 10:52,264,171,
B01984,11/1/2019 10:53,11/1/2019 11:33,264,265,
B01984,11/1/2019 10:05,11/1/2019 10:11,264,107,
B01984,11/1/2019 10:53,11/1/2019 11:06,264,26,
B01984,11/1/2019 10:04,11/1/2019 10:10,264,232,
B01984,11/1/2019 10:52,11/1/2019 11:02,264,45,
B01984,11/1/2019 10:17,11/1/2019 10:55,264,93,
B01984,11/1/2019 10:03,11/1/2019 10:30,264,19,
B01984,11/1/2019 10:09,11/1/2019 10:43,264,130,
B01984,11/1/2019 10:23,11/1/2019 11:16,264,88,
B01984,11/1/2019 10:33,11/1/2019 11:37,264,45,
B01984,11/1/2019 10:15,11/1/2019 10:41,264,215,
B01984,11/1/2019 10:56,11/1/2019 11:32,264,80,
B01984,11/1/2019 10:13,11/1/2019 10:53,264,181,
B01984,11/1/2019 10:46,11/1/2019 11:15,264,221,
B01984,11/1/2019 10:16,11/1/2019 10:33,264,45,
B01984,11/1/2019 10:06,11/1/2019 10:11,264,227,
B01984,11/1/2019 10:17,11/1/2019 10:30,264,26,
B01984,11/1/2019 10:50,11/1/2019 11:03,264,22,
B01984,11/1/2019 10:29,11/1/2019 11:07,264,108,
B01984,11/1/2019 10:00,11/1/2019 10:16,264,265,
B01984,11/1/2019 10:07,11/1/2019 10:15,264,113,
B01984,11/1/2019 10:07,11/1/2019 10:12,264,67,
B01984,11/1/2019 10:42,11/1/2019 10:53,264,232,
B01984,11/1/2019 10:23,11/1/2019 10:44,264,16,
B01984,11/1/2019 10:58,11/1/2019 11:18,264,92,
B01984,11/1/2019 10:38,11/1/2019 10:49,264,21,
B01984,11/1/2019 10:49,11/1/2019 11:13,264,92,
B01984,11/1/2019 10:53,11/1/2019 11:17,264,80,
B01984,11/1/2019 10:04,11/1/2019 10:09,264,192,
B01984,11/1/2019 10:55,11/1/2019 12:00,264,75,
B01984,11/1/2019 10:29,11/1/2019 11:07,264,145,
B01989,11/1/2019 10:30,11/1/2019 11:19,163,138,
B01995,11/1/2019 10:02,11/1/2019 10:20,70,260,
B01995,11/1/2019 10:36,11/1/2019 11:12,129,130,
B01995,11/1/2019 10:32,11/1/2019 10:40,129,129,
B01995,11/1/2019 10:39,11/1/2019 10:52,129,138,
B01995,11/1/2019 10:32,11/1/2019 11:05,173,173,
B02003,11/1/2019 10:12,11/1/2019 10:16,264,264,
B02003,11/1/2019 10:15,11/1/2019 10:18,264,264,
B02003,11/1/2019 10:29,11/1/2019 11:37,264,264,
B02005,11/1/2019 10:48,11/1/2019 11:14,264,264,
B02005,11/1/2019 10:31,11/1/2019 11:37,264,264,
B02011,11/1/2019 10:00,11/1/2019 14:11,264,264,
B02021,11/1/2019 10:02,11/1/2019 10:07,264,89,
B02021,11/1/2019 10:22,11/1/2019 10:37,264,21,
B02021,11/1/2019 10:18,11/1/2019 10:22,264,178,
B02026,11/1/2019 10:26,11/2/2019 1:14,264,264,
B02050,11/1/2019 10:35,11/1/2019 10:51,264,264,
B02055,11/1/2019 10:35,11/1/2019 10:41,39,39,
B02055,11/1/2019 10:36,11/1/2019 10:45,228,14,
B02055,11/1/2019 10:31,11/1/2019 10:55,222,165,
B02067,11/1/2019 10:40,11/1/2019 11:08,264,232,
B02067,11/1/2019 10:21,11/1/2019 11:08,264,162,
B02067,11/1/2019 10:39,11/1/2019 12:33,264,142,
B02067,11/1/2019 10:00,11/1/2019 10:32,264,138,
B02067,11/1/2019 10:18,11/1/2019 13:13,264,265,
B02095,11/1/2019 10:24,11/1/2019 10:47,264,264,
B02095,11/1/2019 10:39,11/1/2019 10:52,264,264,
B02095,11/1/2019 10:42,11/1/2019 11:31,264,264,
B02095,11/1/2019 10:03,11/1/2019 10:56,264,264,
B02095,11/1/2019 10:14,11/1/2019 10:50,264,264,
B02095,11/1/2019 10:47,11/1/2019 17:58,264,264,
B02095,11/1/2019 10:39,11/1/2019 11:24,264,264,
B02096,11/1/2019 10:57,11/1/2019 12:02,264,132,
B02099,11/1/2019 10:15,11/1/2019 23:59,264,264,
B02103,11/1/2019 10:09,11/1/2019 10:29,264,56,
B02103,11/1/2019 10:42,11/1/2019 10:53,264,95,
B02103,11/1/2019 10:17,11/1/2019 10:25,264,248,
B02103,11/1/2019 10:31,11/1/2019 10:51,264,130,
B02103,11/1/2019 10:11,11/1/2019 10:20,264,32,
B02103,11/1/2019 10:35,11/1/2019 11:31,264,151,
B02103,11/1/2019 10:25,11/1/2019 10:50,264,185,
B02103,11/1/2019 10:39,11/1/2019 10:50,264,94,
B02103,11/1/2019 10:13,11/1/2019 10:19,264,169,
B02103,11/1/2019 10:24,11/1/2019 10:33,264,169,
B02103,11/1/2019 10:23,11/1/2019 10:49,264,237,
B02103,11/1/2019 10:36,11/1/2019 11:02,264,198,
B02103,11/1/2019 10:16,11/1/2019 10:31,264,91,
B02103,11/1/2019 10:47,11/1/2019 11:02,264,91,
B02103,11/1/2019 10:41,11/1/2019 11:36,264,237,
B02107,11/1/2019 10:00,11/1/2019 10:25,264,169,
